psoda,pfries,pentree,wagest,nmgrs,nregs,hrsopen,emp,psoda2,pfries2,pentree2,wagest2,nmgrs2,nregs2,hrsopen2,emp2,compown,chain,density,crmrte,state,prpblck,prppov,prpncar,hseval,nstores,income,county,lpsoda,lpfries,lhseval,lincome,ldensity,NJ,BK,KFC,RR
1.0599999,.94999999,1,,4,3,16,11,1.05,.89999998,.98000002,5.0500002,5,3,16,22,0,1,1474,.0289509,1,.031999499,.021368699,.054012898,166100,2,55852,18,.058268853,-.051293306,12.020346,10.930461,7.2957349,1,1,0,0
.91000003,.85000002,2.3399999,4.5,4,4,12.5,15,1.01,1.01,2.49,5.0500002,2,4,12,7.5,0,2,9223,.072723798,1,.1120184,.14648239,.25278991,126100,3,33462,18,-.094310649,-.1625189,11.74483,10.418166,9.1294556,1,0,1,0
1.0599999,1.0599999,1.0599999,5.5,4,5,17,27.5,1.05,1.11,1.05,5.0500002,3,5,15,19,0,3,9223,.072723798,1,.1120184,.14648239,.25278991,126100,3,33462,18,.058268853,.058268853,11.74483,10.418166,9.1294556,1,0,0,1
1.05,.94999999,.98000002,4.25,5,3,17,25,.98000002,.81999999,.75999999,5.0500002,6,3,17.5,20,0,1,5433,.019293001,1,.0118853,.0750053,.126871,108900,2,38782,29,.04879012,-.051293306,11.598186,10.565712,8.6002464,1,1,0,0
.94999999,.94999999,1.0599999,5.3699999,3,,11.5,15,,,,,,,,,0,4,2108,.033956401,1,.0425708,.0235555,.071563803,153400,2,51471,18,-.051293306,-.051293306,11.940804,10.848774,7.6534948,1,0,0,0
1.0700001,.94999999,.94999999,4.75,5,3,16,17.5,1.11,.94,.94,5.25,4,3,16.5,40,0,1,912,.042566601,1,.2369736,.037370302,.048229601,164000,2,60173,26,.0676587,-.051293306,12.007622,11.004979,6.81564,1,1,0,0
1.28,1.0599999,2.3,4.5,5,2,24,30,,,,5.5,3,2,14,25,1,3,2108,.033956401,1,.018886,.062384699,.098329097,136200,1,44987,18,.24686006,.058268853,11.821879,10.714128,7.6534948,1,0,0,1
1.0599999,.85000002,2.3399999,5,2,3,11,10.25,1.05,.79000002,2.3199999,5.0500002,2,3,11,11,1,2,2607,.048806202,1,.1092738,.026908601,.053439099,177600,2,57139,18,.058268853,-.1625189,12.087289,10.953242,7.8659554,1,0,1,0
1.0599999,.94999999,1.0599999,4.75,4,4,17,32.5,1.05,.94999999,1.01,5.0500002,4,4,17,13.5,0,1,2607,.048806202,1,.1092738,.026908601,.053439099,177600,2,57139,18,.058268853,-.051293306,12.087289,10.953242,7.8659554,1,1,0,0
.98000002,.83999997,.83999997,4.25,7,6,16.5,25.5,.98000002,.83999997,.86000001,4.25,7,6,16.5,18.5,0,1,2748.2,.0532673,2,.021890899,.071581498,.079914898,122800,4,43886,15,-.020202687,-.17435342,11.718312,10.689351,7.9187016,0,1,0,0
.98000002,.81999999,.80000001,4.25,7,3,16.5,20,.98000002,.81999999,.87,4.25,6,3,17.5,19.5,0,1,2748.2,.0532673,2,.021890899,.071581498,.079914898,122800,4,43886,15,-.020202687,-.19845095,11.718312,10.689351,7.9187016,0,1,0,0
1.01,.88999999,3.5,4.5,3,4,12,11,1.01,.88999999,2.3499999,4.75,3,4,13,14,0,2,2748.2,.0532673,2,.0144756,.065237403,.1179583,87800,1,36388,15,.0099503212,-.11653383,11.382816,10.501994,7.9187016,0,0,1,0
.98000002,.81999999,.85000002,4.25,6,3,16.5,13.5,.94,.77999997,.91000003,4.25,6,3,17.5,21,0,1,6451.4629,.057880599,2,.042776499,.0727119,.1171368,104400,2,37883,22,-.020202687,-.19845095,11.555984,10.542257,8.7720623,0,1,0,0
.87,.76999998,.94999999,5,5,3,12,15.5,,.83999997,1.79,,,3,12,,1,4,6451.4629,.057880599,2,.042776499,.0727119,.1171368,104400,4,37883,22,-.13926207,-.26136479,11.555984,10.542257,8.7720623,0,0,0,0
.87,.79000002,.89999998,4.6700001,3,2,12,35,1.01,.77999997,.89999998,4.5,4,2,12,16,1,4,4011.429,.0257301,2,.0073234998,.036079898,.071786799,111400,2,42350,15,-.13926207,-.2357223,11.620883,10.653724,8.2969027,0,0,0,0
1.05,.86000001,.86000001,4.5,,3,17,32.5,1.05,.86000001,.86000001,4.25,2,3,18,22.5,0,1,854.40002,.0114767,2,.0084183002,.036921699,.016476599,141500,1,50099,15,.04879012,-.15082288,11.860055,10.821756,6.7503996,0,1,0,0
.87,.76999998,1.65,5.5,5,2,12,19,1.01,.83999997,.94999999,4.75,6,2,12,29.5,1,4,1763.923,.058348998,2,.0133469,.051029101,.084777199,98500,4,38465,15,-.13926207,-.26136479,11.497812,10.557504,7.4752955,0,0,0,0
1.01,.88999999,2.3499999,4.25,3,5,13,7.5,1,.88999999,2.3499999,4.25,3,5,13,13.5,0,2,1763.923,.058348998,2,.0133469,.051029101,.084777199,98500,4,38465,15,.0099503212,-.11653383,11.497812,10.557504,7.4752955,0,0,1,0
1.03,1.03,.51999998,,3,4,16.5,37.5,1.03,,.94,4.3000002,3,4,16.5,21,0,1,687.66699,.053191502,2,.0036328,.058147699,.033773299,105000,2,35812,22,.029558774,.029558774,11.561716,10.486038,6.5333047,0,1,0,0
1.03,.73000002,.51999998,4.25,2,4,17.5,17,1.05,,.63,,3,4,16.5,12.5,0,1,2122.3081,.0177601,2,0,.088743299,.0120482,112300,1,38844,22,.029558774,-.31471071,11.628929,10.567309,7.6602597,0,1,0,0
.94,.74000001,.86000001,4.25,5,2,11.5,20,.98000002,.83999997,.86000001,4.25,5,2,12,20,0,4,6045.2568,.060155801,2,.153981,.3404654,.54323572,49300,2,18963,15,-.061875407,-.30110508,10.805679,9.8502445,8.7070293,0,0,0,0
.91000003,.88999999,.81,4.25,3,2,10.5,7.5,1.01,.83999997,.86000001,4.25,4,2,10.5,8,0,4,6045.2568,.060155801,2,.153981,.3404654,.54323572,49300,2,18963,15,-.094310649,-.11653383,10.805679,9.8502445,8.7070293,0,0,0,0
.98000002,.82999998,.86000001,4.5,5,3,16.5,19,.94,,,4.25,5,3,16.5,11,0,1,6045.2568,.060155801,2,.034385301,.082159199,.094099402,91000,7,36871,15,-.020202687,-.1863296,11.418614,10.515181,8.7070293,0,1,0,0
1.01,.83999997,.63,4.25,3,4,14,16,.98000002,.79000002,.87,4.3800001,5,4,14,20,0,1,6045.2568,.060155801,2,.034385301,.082159199,.094099402,91000,7,36871,15,.0099503212,-.17435342,11.418614,10.515181,8.7070293,0,1,0,0
.87,.76999998,1.01,4.75,3,2,12,20.5,1.04,.83999997,.94,4.5,4,2,12,14,1,4,6045.2568,.060155801,2,.034385301,.082159199,.094099402,91000,7,36871,15,-.13926207,-.26136479,11.418614,10.515181,8.7070293,0,0,0,0
.98000002,.82999998,.86000001,4.25,6,3,16,12,.98000002,.75,.86000001,4.25,2,3,17.5,17,0,1,6045.2568,.060155801,2,.034385301,.082159199,.094099402,91000,7,36871,15,-.020202687,-.1863296,11.418614,10.515181,8.7070293,0,1,0,0
1.01,.89999998,2.3499999,,4,4,13,9.75,1.01,.88999999,2.3499999,4.4499998,4,4,13,7.5,0,2,6045.2568,.060155801,2,.034385301,.082159199,.094099402,91000,7,36871,15,.0099503212,-.10536055,11.418614,10.515181,8.7070293,0,0,1,0
.87,.81999999,1.79,5,4,2,12,30,.92000002,.79000002,.87,5.25,2,2,12,18,1,4,6045.2568,.060155801,2,.011649,.032156199,.079729803,114100,2,46197,15,-.13926207,-.19845095,11.644831,10.74067,8.7070293,0,0,0,0
1,.87,.94,4.3499999,4,3,16,17,1,.74000001,.94999999,4.25,3,3,16,14.5,0,1,4219.4922,.022936299,2,.0026857001,.1216933,.1995164,44200,3,27960,16,0,-.13926207,10.69648,10.23853,8.3474703,0,1,0,0
.94999999,.73000002,.80000001,4.25,4,3,16,25,.94,.74000001,.74000001,,4,3,16,21,0,1,374.7337,.0118427,2,.001853,.0877029,.12857141,65700,2,34384,14,-.051293306,-.31471071,11.092854,10.445347,5.9262156,0,1,0,0
.88999999,.79000002,2.01,4.25,3,2,11.5,12.5,1,.80000001,1.8,,3,2,11.5,15,0,4,3217.0591,.012068,2,.0021295,.034684502,.0511178,108900,2,43847,14,-.11653383,-.2357223,11.598186,10.688461,8.0762224,0,0,0,0
.88999999,.76999998,.83999997,4.25,3,2,11.5,35,1,.80000001,1.8099999,4.25,3,2,11.5,15,0,4,2280.7261,.034947999,2,0,.109913,.2226584,55700,2,27759,14,-.11653383,-.26136479,10.927735,10.231316,7.7322493,0,0,0,0
.94999999,.75,,4.25,5,3,16,40,.94999999,.80000001,.80000001,4.25,4,3,16,33.5,0,1,2280.7261,.034947999,2,0,.109913,.2226584,55700,2,27759,14,-.051293306,-.28768209,10.927735,10.231316,7.7322493,0,1,0,0
.88999999,.79000002,1.8,4.25,4,2,11.5,13.5,1,.80000001,1.8099999,4.3499999,4,2,11.5,15,0,4,2280.7261,.0051802001,2,.0106243,.1832357,.1993483,49300,3,26355,14,-.11653383,-.2357223,10.805679,10.179413,7.7322493,0,0,0,0
.88999999,.80000001,.83999997,4.25,3,2,12.5,22,.88999999,,.79000002,4.5,4,2,11.5,27.5,0,4,2280.7261,.034947999,2,.021616399,.1457786,.22919489,64500,1,32218,14,-.11653383,-.22314353,11.074421,10.38028,7.7322493,0,0,0,0
.94,.74000001,.79000002,4.5,5,3,16,47.5,.94,.74000001,.79000002,5.0500002,4,3,16,30,0,1,10336.67,.020832,2,0,.10523,.18558989,66400,2,30734,14,-.061875407,-.30110508,11.103453,10.333125,9.243453,0,1,0,0
.94999999,.75,.79000002,4.25,3,3,15.5,19.75,.94,.74000001,.79000002,4.25,5,3,15.5,16,0,1,2280.7261,.034947999,2,.0028299999,.074892402,.1423832,69500,1,30833,14,-.051293306,-.28768209,11.149082,10.336341,7.7322493,0,1,0,0
1.01,.83999997,2.4300001,4.25,3,2,8,4.5,.94999999,.83999997,2.4300001,4.25,3,2,9,6.5,0,2,370.70001,.0168951,2,.0023693,.127441,.1819918,52200,1,29091,16,.0099503212,-.17435342,10.862838,10.278184,5.9153934,0,0,1,0
.94999999,.75,.80000001,4.25,4,3,15,32.5,.91000003,.73000002,.75,4.25,3,3,16,24,0,1,370.70001,.0144537,2,0,.0849315,.1234234,66600,2,33696,16,-.051293306,-.28768209,11.10646,10.425135,5.9153934,0,1,0,0
,,.51999998,4.25,3,4,16.5,12.5,.41,.83999997,.88999999,4.4000001,8,4,16,6,0,1,1139,.0359965,2,.0145094,.063753203,.0758323,74800,2,32161,16,,,11.222573,10.37851,7.0379062,0,1,0,0
1.05,1.01,.94,5,3,5,15,18,.95999998,1.01,1.01,5,3,5,16,18,0,3,4783.75,.0104521,2,.0089542,.0042980001,.0071391999,172700,2,59721,20,.04879012,.0099503212,12.059311,10.997439,8.4729805,0,0,0,1
1.05,.89999998,2.01,5,3,3,16,33,1.02,1.01,.83999997,4.9000001,4,3,16,15,1,3,4520.5,.030748799,2,.0103555,.0429921,.062505998,115700,3,40831,4,.04879012,-.10536055,11.658756,10.617197,8.416378,0,0,0,1
.97000003,.86000001,.91000003,4.5,4,3,19,44.5,1.01,.88,.91000003,4.3499999,4,3,18,23,0,1,4520.5,.030748799,2,.0103555,.0429921,.062505998,115700,3,40831,4,-.030459179,-.15082288,11.658756,10.617197,8.416378,0,1,0,0
.94,.73000002,2.3199999,5,2,4,10,7,.89999998,.73000002,2.3199999,5,2,4,10.5,6.5,1,2,2856.1111,.0060350001,2,.00089169998,.011649,.0118074,209900,1,66147,4,-.061875407,-.31471071,12.254387,11.099635,7.9572163,0,0,1,0
.94999999,.79000002,.91000003,4.25,3,3,18,21,.95999998,.83999997,1.1799999,4.75,3,3,18,20,0,1,4996.667,.024849899,2,.0094937002,.050499499,.080919899,116300,2,38788,20,-.051293306,-.2357223,11.663928,10.565866,8.5165262,0,1,0,0
.94999999,.74000001,2.3299999,,2,4,10,6.5,.94999999,.74000001,2.3299999,5,4,4,11,6.5,1,2,1412.9,.0107989,2,.0078889998,.024631999,.0480313,174100,2,59286,4,-.051293306,-.30110508,12.067385,10.990129,7.2533998,0,0,1,0
,,,4.8699999,3,3,18,12.5,.97000003,.83999997,.73000002,5,5,3,18,22.5,0,1,6546.25,.056616399,2,.1215625,.1088358,.1377158,86900,2,35537,4,,,11.372514,10.47833,8.7866478,0,1,0,0
.94,.89999998,.94,4.5,3,6,16,15,.94999999,.94999999,1.05,4.25,3,6,16,31,0,3,1412.9,.0107989,2,.037074599,.026315801,.056632999,144800,1,55759,20,-.061875407,-.10536055,11.883109,10.928794,7.2533998,0,0,0,1
1.05,1.01,1.11,5,3,6,12.5,12.5,1.01,1.01,.88999999,4.75,4,6,12,13.5,1,3,2946.7529,.051795602,2,.054451399,.050263401,.0707113,117600,3,43570,4,.04879012,.0099503212,11.675044,10.682124,7.9884591,0,0,0,1
.94,.73000002,2.53,4.5,3,4,10,5.5,.94,.73000002,2.6400001,5,5,4,11,9,1,2,896.5,.0060350001,2,.0166479,.050449401,.087726697,114500,2,46296,4,-.061875407,-.31471071,11.64833,10.742811,6.7984982,0,0,1,0
1.05,.91000003,1.05,4.75,3,5,16,17.25,1.01,.94999999,.88999999,4.9099998,2,5,14,8,1,3,1412.9,.0107989,2,.0145029,.092865497,.078419097,158700,2,54084,20,.04879012,-.094310649,11.974771,10.898293,7.2533998,0,0,0,1
1.05,.91000003,1.05,4.25,4,5,16,19.5,1.05,1.01,,,3,5,15,11.25,1,3,1412.9,.0107989,2,.0577932,.038141798,.071513399,123100,2,48141,20,.04879012,-.094310649,11.720753,10.78189,7.2533998,0,0,0,1
.83999997,.83999997,.94,4.25,3,3,16.5,21.5,1.03,.91000003,.91000003,4.75,6,3,18,37.5,0,1,1412.9,.0107989,2,.0577932,.038141798,.071513399,123100,2,48141,20,-.17435342,-.17435342,11.720753,10.78189,7.2533998,0,1,0,0
1.05,.94999999,1.16,5,3,3,16,11,1,1.01,.94,4.25,3,3,15.5,10.5,1,3,4954,.0205894,2,.0092422999,.0341204,.058550499,131200,2,45772,20,.04879012,-.051293306,11.784478,10.731428,8.5079508,0,0,0,1
1.05,.94,1.16,5,4,5,16,15,1.01,1.01,.94,4.75,3,5,16,14.5,1,3,1289.006,.0198712,2,.044239599,.0142377,.0335069,136400,2,49038,20,.04879012,-.061875407,11.823347,10.800351,7.1616268,0,0,0,1
.97000003,.81999999,.83999997,4.75,3,3,16.5,12.5,.91000003,.83999997,.86000001,4.75,3,3,18,31.5,0,1,5406,.0060350001,2,.0267276,.042245802,.062827699,159400,4,51489,4,-.030459179,-.19845095,11.979172,10.849123,8.5952644,0,1,0,0
1.04,.88,.94,5,3,3,18,67.5,1.04,.86000001,.94,4.75,5,3,18,24,0,1,896.5,.0060350001,2,.052367799,.040337,.045286801,133100,3,46886,4,.039220676,-.12783338,11.798856,10.755474,6.7984982,0,1,0,0
1.05,.83999997,.95999998,5,5,6,24,18.5,1.11,.83999997,.94,5,6,6,24,30.5,0,1,896.5,.0060350001,2,.052367799,.040337,.045286801,133100,3,46886,4,.04879012,-.17435342,11.798856,10.755474,6.7984982,0,1,0,0
.97000003,.83999997,.91000003,4.75,4,3,18,17,.95999998,.82999998,.87,4.5,3,3,18,21.5,0,1,896.5,.0060350001,2,.0115231,.030879701,.035489801,102500,1,45160,4,-.030459179,-.17435342,11.537618,10.717967,6.7984982,0,1,0,0
.73000002,.73000002,2.3199999,5.25,5,4,10,6,.94,.83999997,2.3199999,5,2,4,11,9,1,2,896.5,.0060350001,2,.022144901,.041347802,.0355017,95800,2,40648,4,-.31471071,-.31471071,11.470018,10.612705,6.7984982,0,0,1,0
1.03,.83999997,.94,4.5,3,4,18,,.97000003,.83999997,.91000003,5,4,4,18,19,0,1,896.5,.0060350001,2,.0084763002,.034906998,.036808599,119800,2,46705,4,.029558774,-.17435342,11.693579,10.751607,6.7984982,0,1,0,0
.94,.80000001,.94,4.75,4,2,11.5,16.75,.94,,,,3,2,11.5,20,0,4,896.5,.0060350001,2,.061870199,.044620801,.038440801,98700,2,43047,4,-.061875407,-.22314353,11.49984,10.670048,6.7984982,0,0,0,0
1.05,.89999998,.94,4.25,3,4,16,15,1.01,1.01,.88999999,4.3499999,5,4,15,10,1,3,896.5,.0060350001,2,,,,,1,,4,.04879012,-.10536055,,,6.7984982,0,0,0,1
.97000003,.83999997,.91000003,4.75,4,3,16.5,14.5,.97000003,.83999997,1,4.5,3,3,18,38.25,0,1,1412.9,.0107989,2,.1210589,.035912201,.0555331,125100,2,45763,20,-.030459179,-.17435342,11.736869,10.731231,7.2533998,0,1,0,0
1.01,.91000003,1.05,4.75,3,6,16.5,12,1.01,1.01,.88999999,4.75,3,6,15,9.5,1,3,3634.4871,.0329994,2,.1210589,.035912201,.0555331,125100,2,45763,20,.0099503212,-.094310649,11.736869,10.731231,8.1982231,0,0,0,1
.91000003,.83999997,.85000002,4.75,3,2,12,25,.98000002,.83999997,.89999998,5,3,2,12,23.75,1,4,8844,.0697487,2,.1855296,.070777103,.1661133,96300,6,40370,20,-.094310649,-.17435342,11.475224,10.605843,9.0874949,0,0,0,0
.94999999,.74000001,2.53,5.25,3,3,10,13.75,.74000001,.73000002,2.53,5,3,3,11,17,1,2,8844,.0697487,2,.1855296,.070777103,.1661133,96300,6,40370,20,-.051293306,-.30110508,11.475224,10.605843,9.0874949,0,0,1,0
.92000002,.72000003,.95999998,5,5,3,18,21.5,.92000002,.81,.87,4.5,4,3,18,26.5,0,1,8844,.0697487,2,.1855296,.070777103,.1661133,96300,6,40370,20,-.083381593,-.32850403,11.475224,10.605843,9.0874949,0,1,0,0
1.05,.79000002,1.01,5,3,5,16,26.5,1.01,1.01,.94,4.75,3,5,15,12.5,0,3,2273.3899,.0310892,2,.1855296,.070777103,.1661133,96300,6,40370,20,.04879012,-.2357223,11.475224,10.605843,7.7290273,0,0,0,1
.89999998,.69,1.75,5,5,2,12,14,.89999998,.69,.94,5,5,2,12,15.5,1,4,6171.4292,.0697487,2,.0393387,.023751199,.0369079,142200,3,53087,20,-.10536055,-.37106368,11.86499,10.879687,8.7276859,0,0,0,0
1.05,1.01,1.05,5,4,5,16,16.25,1.01,1.01,1.05,5,3,5,16,11,1,3,13176,.0697487,2,.0393387,.023751199,.0369079,142200,3,53087,20,.04879012,.0099503212,11.86499,10.879687,9.4861526,0,0,0,1
.94,.73000002,2.3199999,5,1,4,10,8.5,.94999999,.74000001,2.3299999,4.75,3,4,11,10.5,1,2,6171.4292,.0697487,2,.0055684,.066641003,.2069127,87200,1,35453,20,-.061875407,-.31471071,11.375959,10.475964,8.7276859,0,0,1,0
1.13,.98000002,1.01,5,3,3,12.5,10.5,1.09,.94,.94,4.5,3,3,13,15,0,1,1412.9,.0107989,2,.0302522,.0251859,.036811899,141400,4,54252,20,.12221763,-.020202687,11.859348,10.901395,7.2533998,0,1,0,0
1.11,.91000003,.94999999,5,2,6,11.5,13,1.05,1.01,.94,4.75,3,6,11,16,1,3,1412.9,.0107989,2,.0302522,.0251859,.036811899,141400,4,54252,20,.10436003,-.094310649,11.859348,10.901395,7.2533998,0,0,0,1
.97000003,.83999997,.94,5.5,3,3,18,25.5,1.03,.83999997,.94,4.75,3,3,18,23,0,1,8844,.0697487,2,.047533099,.019863401,.0228396,220800,1,70037,20,-.030459179,-.17435342,12.305013,11.156779,9.0874949,0,1,0,0
.94999999,.94,.94999999,5,3,4,18,55,.97000003,.83999997,.86000001,5,4,4,18,25,0,1,7379.0908,.0368363,2,.056806698,.065327004,.1163294,103000,3,37830,20,-.051293306,-.061875407,11.542484,10.540857,8.9064054,0,1,0,0
1.05,.91000003,.94999999,4.5,2,,13,16.5,,,,,0,,,0,0,3,4783.75,.0104521,2,.033834599,.036649201,0,196300,1,83379,20,.04879012,-.094310649,12.187399,11.331152,8.4729805,0,0,0,1
.97000003,1.05,.91000003,4.25,3,3,16.5,38.5,.95999998,.83999997,.91000003,4.9000001,3,3,17,20.5,0,1,5679.6548,.032481302,2,.022458499,.02757,.067283601,141800,5,51025,20,-.030459179,.04879012,11.862173,10.840071,8.6446457,0,1,0,0
1.05,1.01,.94,5,2,6,14,16.5,1.01,1.01,1.05,4.25,3,6,11.5,11.5,0,3,5679.6548,.032481302,2,.022458499,.02757,.067283601,141800,5,51025,20,.04879012,.0099503212,11.862173,10.840071,8.6446457,0,0,0,1
.91000003,.83999997,.83999997,4.5,3,2,12,19.5,1.01,.89999998,.79000002,,5,2,12,,1,4,5679.6548,.032481302,2,.022458499,.02757,.067283601,141800,5,51025,20,-.094310649,-.17435342,11.862173,10.840071,8.6446457,0,0,0,0
1.05,.89999998,.73000002,5,3,,16,17.5,1.01,1.01,.88999999,4.75,3,,16,15,1,3,4098.9189,.0298694,2,.034672499,.0077434001,.025435099,102300,1,42298,8,.04879012,-.10536055,11.535665,10.652495,8.3184786,0,0,0,1
.97000003,.77999997,.99000001,4.25,4,3,16.5,22,.95999998,.83999997,.88999999,6.25,4,3,17,16,0,1,4098.9189,.0298694,2,.039269298,.036404502,.076105997,121600,3,46988,8,-.030459179,-.2484614,11.708492,10.757648,8.3184786,0,1,0,0
.94999999,.74000001,2.3299999,4.5,3,4,10,5.5,1.01,.73000002,2.3199999,4.5,3,4,11,10,1,2,4098.9189,.0298694,2,.039269298,.036404502,.076105997,121600,3,46988,8,-.051293306,-.30110508,11.708492,10.757648,8.3184786,0,0,1,0
1.11,1.05,.94,4.5,3,2,12.5,10,1.11,1.11,1.05,4.5,2,2,12.5,11.5,1,3,1412.9,.0107989,2,.029727699,.016754299,.035946101,154200,2,54632,20,.10436003,.04879012,11.946006,10.908375,7.2533998,0,0,0,1
.94999999,.74000001,2.3299999,4.75,3,4,10,8,.94999999,.83999997,2.53,4.25,3,4,11,8,1,2,4309.02,.025748899,2,.0588402,.057362098,.1006929,98200,4,40585,20,-.051293306,-.30110508,11.494761,10.611154,8.3684654,0,0,1,0
.97000003,.83999997,.91000003,4.25,4,3,18,35,.97000003,.86000001,.91000003,4.25,3,3,18,23.5,0,1,4309.02,.025748899,2,.0588402,.057362098,.1006929,98200,4,40585,20,-.030459179,-.17435342,11.494761,10.611154,8.3684654,0,1,0,0
.97000003,.86000001,.88999999,4.75,4,3,17,18.5,.97000003,.83999997,.86000001,4.5,2,3,17,33.5,0,1,4309.02,.025748899,2,.0588402,.057362098,.1006929,98200,4,40585,20,-.030459179,-.15082288,11.494761,10.611154,8.3684654,0,1,0,0
1.02,.88999999,.89999998,4.5,3,3,15,29,1.02,.94,.89999998,4.5,3,3,15,18,0,1,452.39999,.0080904998,2,.0010225,.0251025,.071324602,118700,2,37477,3,.019802609,-.11653383,11.684355,10.531483,6.1145668,0,1,0,0
